3.070000000000000000e+02,2.620000000000000000e+02
2.870000000000000000e+02,2.920000000000000000e+02
2.830000000000000000e+02,2.740000000000000000e+02
3.070000000000000000e+02,2.650000000000000000e+02
2.950000000000000000e+02,2.700000000000000000e+02
2.940000000000000000e+02,2.670000000000000000e+02
3.035999999999999659e+02,2.688000000000000114e+02
2.890000000000000000e+02,2.680000000000000000e+02
3.000000000000000000e+02,2.748000000000000114e+02
3.040000000000000000e+02,2.810000000000000000e+02
2.840000000000000000e+02,2.930000000000000000e+02
3.000000000000000000e+02,2.750000000000000000e+02
3.768000000000000114e+02,3.660000000000000000e+02
3.071999999999999886e+02,2.628000000000000114e+02
4.170000000000000000e+02,3.680000000000000000e+02
3.770000000000000000e+02,3.660000000000000000e+02
3.108000000000000114e+02,2.640000000000000000e+02
3.110000000000000000e+02,2.640000000000000000e+02
3.052799999999999727e+02,2.851200000000000045e+02
3.110399999999999636e+02,2.635199999999999818e+02
2.930000000000000000e+02,2.980000000000000000e+02
3.048000000000000114e+02,2.855999999999999659e+02
2.963999999999999773e+02,2.760000000000000000e+02
3.000000000000000000e+02,2.850000000000000000e+02
3.840000000000000000e+02,3.270000000000000000e+02
4.190000000000000000e+02,6.570000000000000000e+02
3.810000000000000000e+02,3.280000000000000000e+02
3.040000000000000000e+02,2.690000000000000000e+02
2.930000000000000000e+02,2.690000000000000000e+02
4.075199999999999818e+02,3.600000000000000000e+02
2.868000000000000114e+02,2.928000000000000114e+02
3.720000000000000000e+02,3.790000000000000000e+02
3.050000000000000000e+02,2.860000000000000000e+02
2.928000000000000114e+02,2.975999999999999659e+02
2.720000000000000000e+02,2.690000000000000000e+02
3.890000000000000000e+02,6.600000000000000000e+02
2.970000000000000000e+02,2.880000000000000000e+02
4.068000000000000114e+02,3.600000000000000000e+02
2.940000000000000000e+02,2.700000000000000000e+02
2.690000000000000000e+02,2.740000000000000000e+02
3.038399999999999750e+02,2.678399999999999750e+02
2.660000000000000000e+02,2.760000000000000000e+02
3.058559999999999377e+02,2.851199999999999477e+02
2.868479999999999563e+02,2.937599999999999341e+02
3.052799999999999727e+02,2.808000000000000114e+02
2.960000000000000000e+02,2.750000000000000000e+02
2.800000000000000000e+02,2.760000000000000000e+02
4.090000000000000000e+02,3.660000000000000000e+02
2.800000000000000000e+02,2.660000000000000000e+02
2.995199999999999818e+02,2.750399999999999636e+02
2.780000000000000000e+02,2.900000000000000000e+02
3.940000000000000000e+02,6.980000000000000000e+02
3.060000000000000000e+02,5.423999999999999773e+02
4.020000000000000000e+02,7.220000000000000000e+02
4.110000000000000000e+02,6.680000000000000000e+02
2.890000000000000000e+02,2.710000000000000000e+02
3.760000000000000000e+02,3.300000000000000000e+02
2.880000000000000000e+02,2.923199999999999932e+02
2.710000000000000000e+02,2.750000000000000000e+02
3.120000000000000000e+02,9.710000000000000000e+02
2.760000000000000000e+02,2.675999999999999659e+02
4.020000000000000000e+02,7.223999999999999773e+02
2.760000000000000000e+02,2.670000000000000000e+02
3.048000000000000114e+02,2.808000000000000114e+02
3.890000000000000000e+02,7.160000000000000000e+02
2.760000000000000000e+02,9.047999999999999545e+02
4.055999999999999659e+02,3.708000000000000114e+02
3.050000000000000000e+02,5.490000000000000000e+02
2.890000000000000000e+02,2.950000000000000000e+02
2.447999999999999829e+02,8.987999999999999545e+02
4.091999999999999886e+02,3.660000000000000000e+02
4.050000000000000000e+02,3.710000000000000000e+02
4.260000000000000000e+02,6.440000000000000000e+02
2.760000000000000000e+02,9.040000000000000000e+02
3.815999999999999659e+02,3.275999999999999659e+02
3.890000000000000000e+02,3.230000000000000000e+02
2.808000000000000114e+02,9.086399999999999864e+02
2.975999999999999659e+02,2.868000000000000114e+02
3.870000000000000000e+02,3.260000000000000000e+02
2.891999999999999886e+02,2.711999999999999886e+02
2.980799999999999841e+02,2.865600000000000023e+02
4.043999999999999773e+02,3.563999999999999773e+02
3.790000000000000000e+02,3.310000000000000000e+02
2.937599999999999909e+02,2.692799999999999727e+02
2.831999999999999886e+02,2.748000000000000114e+02
4.730000000000000000e+02,9.440000000000000000e+02
2.640000000000000000e+02,2.770000000000000000e+02
4.031999999999999886e+02,7.228799999999999955e+02
3.980000000000000000e+02,7.110000000000000000e+02
4.940000000000000000e+02,9.320000000000000000e+02
2.723999999999999773e+02,2.688000000000000114e+02
3.110399999999999636e+02,2.643839999999999577e+02
2.850000000000000000e+02,2.770000000000000000e+02
2.779200000000000159e+02,9.043199999999999363e+02
4.430000000000000000e+02,3.570000000000000000e+02
2.795999999999999659e+02,2.663999999999999773e+02
2.937599999999999341e+02,2.972159999999999513e+02
4.040000000000000000e+02,3.570000000000000000e+02
3.023999999999999773e+02,5.580000000000000000e+02
2.440000000000000000e+02,8.990000000000000000e+02
2.799359999999999786e+02,9.061631999999999607e+02
3.803999999999999773e+02,3.311999999999999886e+02
4.181759999999999309e+02,6.514559999999999036e+02
2.370000000000000000e+02,3.960000000000000000e+02
2.950000000000000000e+02,2.780000000000000000e+02
2.630000000000000000e+02,2.670000000000000000e+02
4.043519999999999186e+02,7.240319999999999254e+02
3.720000000000000000e+02,3.791999999999999886e+02
3.875999999999999659e+02,6.707999999999999545e+02
3.040000000000000000e+02,5.680000000000000000e+02
4.175999999999999659e+02,3.671999999999999886e+02
2.795999999999999659e+02,9.023999999999999773e+02
3.787199999999999704e+02,3.657599999999999909e+02
2.764800000000000182e+02,2.678399999999999750e+02
1.980000000000000000e+02,2.928000000000000114e+02
2.663999999999999773e+02,2.760000000000000000e+02
3.910000000000000000e+02,7.100000000000000000e+02
3.060000000000000000e+02,5.420000000000000000e+02
4.403999999999999773e+02,3.551999999999999886e+02
3.890000000000000000e+02,3.700000000000000000e+02
4.175999999999999659e+02,6.508799999999999955e+02
3.110399999999999636e+02,2.633471999999999866e+02
3.850000000000000000e+02,6.990000000000000000e+02
2.799359999999999786e+02,9.054719999999998663e+02
2.550000000000000000e+02,2.760000000000000000e+02
2.540000000000000000e+02,9.300000000000000000e+02
2.868000000000000114e+02,2.700000000000000000e+02
2.790000000000000000e+02,2.920000000000000000e+02
3.974399999999999977e+02,3.686399999999999864e+02
3.995999999999999659e+02,3.240000000000000000e+02
3.974399999999999409e+02,3.697919999999999732e+02
4.175999999999999659e+02,3.671999999999999886e+02
1.987199999999999989e+02,2.923199999999999932e+02
2.830000000000000000e+02,2.500000000000000000e+02
4.060799999999999841e+02,3.700799999999999841e+02
3.270000000000000000e+02,3.850000000000000000e+02
3.720000000000000000e+02,3.820000000000000000e+02
4.095359999999999445e+02,3.594239999999999782e+02
2.500000000000000000e+02,2.750000000000000000e+02
4.260000000000000000e+02,6.480000000000000000e+02
2.855999999999999659e+02,2.771999999999999886e+02
2.543999999999999773e+02,9.300000000000000000e+02
4.400000000000000000e+02,3.550000000000000000e+02
4.940000000000000000e+02,9.380000000000000000e+02
2.790000000000000000e+02,9.020000000000000000e+02
3.215999999999999659e+02,5.543999999999999773e+02
4.285439999999999259e+02,3.559679999999999609e+02
3.720000000000000000e+02,7.080000000000000000e+02
3.611999999999999886e+02,6.840000000000000000e+02
2.936217599999999379e+02,2.961100799999999253e+02
2.430000000000000000e+02,8.960000000000000000e+02
3.870000000000000000e+02,6.710000000000000000e+02
2.711999999999999886e+02,2.748000000000000114e+02
4.000000000000000000e+02,3.700000000000000000e+02
2.944511999999999716e+02,2.965247999999999706e+02
3.131999999999999886e+02,9.707999999999999545e+02
2.310000000000000000e+02,3.920000000000000000e+02
4.727999999999999545e+02,9.407999999999999545e+02
3.820000000000000000e+02,7.140000000000000000e+02
4.220000000000000000e+02,6.660000000000000000e+02
2.861567999999999756e+02,2.944511999999999716e+02
4.260000000000000000e+02,3.563999999999999773e+02
2.015999999999999943e+02,4.235999999999999659e+02
3.974399999999999409e+02,6.981119999999998527e+02
4.233599999999999568e+02,6.514559999999999036e+02
2.811801599999999439e+02,9.082367999999997892e+02
4.188000000000000114e+02,6.563999999999999773e+02
4.967999999999999545e+02,3.635999999999999659e+02
1.930000000000000000e+02,7.260000000000000000e+02
2.951999999999999886e+02,2.783999999999999773e+02
3.610000000000000000e+02,6.840000000000000000e+02
4.115999999999999659e+02,6.671999999999999318e+02
4.103999999999999773e+02,6.647999999999999545e+02
4.103999999999999773e+02,3.635999999999999659e+02
2.660000000000000000e+02,2.890000000000000000e+02
3.983999999999999773e+02,7.103999999999999773e+02
2.890000000000000000e+02,4.000000000000000000e+02
2.891999999999999886e+02,2.951999999999999886e+02
4.890000000000000000e+02,9.390000000000000000e+02
1.990000000000000000e+02,2.920000000000000000e+02
4.220000000000000000e+02,6.520000000000000000e+02
2.843999999999999773e+02,5.556000000000000227e+02
2.740000000000000000e+02,2.910000000000000000e+02
4.223999999999999773e+02,6.516000000000000227e+02
3.801599999999999682e+02,3.311999999999999886e+02
3.220000000000000000e+02,5.600000000000000000e+02
3.330000000000000000e+02,5.550000000000000000e+02
2.900000000000000000e+02,2.880000000000000000e+02
4.118399999999999750e+02,6.681599999999999682e+02
4.260000000000000000e+02,6.480000000000000000e+02
4.163999999999999773e+02,6.503999999999999773e+02
2.989439999999999600e+02,2.747519999999999527e+02
4.895999999999999659e+02,9.383999999999999773e+02
5.046312959999999066e+02,3.404021759999999404e+02
2.870000000000000000e+02,2.700000000000000000e+02
3.210000000000000000e+02,5.540000000000000000e+02
4.262400000000000091e+02,3.556800000000000068e+02
3.971999999999999886e+02,3.683999999999999773e+02
2.020000000000000000e+02,4.230000000000000000e+02
4.727999999999999545e+02,9.443999999999999773e+02
3.180000000000000000e+02,5.470000000000000000e+02
2.471999999999999886e+02,3.563999999999999773e+02
3.960000000000000000e+02,6.969599999999999227e+02
3.888000000000000114e+02,6.710399999999999636e+02
3.020000000000000000e+02,9.820000000000000000e+02
3.888000000000000114e+02,3.228000000000000114e+02
2.476799999999999784e+02,3.556800000000000068e+02
3.875999999999999659e+02,3.263999999999999773e+02
3.860000000000000000e+02,7.050000000000000000e+02
4.060799999999999272e+02,3.697919999999999732e+02
3.023999999999999773e+02,5.572799999999999727e+02
3.050000000000000000e+02,6.110000000000000000e+02
3.000000000000000000e+02,2.830000000000000000e+02
3.888000000000000114e+02,3.708000000000000114e+02
3.275999999999999659e+02,3.851999999999999886e+02
3.873600000000000136e+02,7.041599999999999682e+02
4.140000000000000000e+02,6.690000000000000000e+02
3.948000000000000114e+02,6.971999999999999318e+02
3.700000000000000000e+02,3.830000000000000000e+02
3.970000000000000000e+02,3.680000000000000000e+02
2.851200000000000045e+02,5.558400000000000318e+02
2.620000000000000000e+02,2.770000000000000000e+02
4.737599999999999909e+02,9.403199999999999363e+02
3.830399999999999636e+02,3.283199999999999932e+02
2.937599999999999909e+02,2.966399999999999864e+02
4.410000000000000000e+02,7.080000000000000000e+02
2.520000000000000000e+02,2.780000000000000000e+02
2.820000000000000000e+02,2.870000000000000000e+02
4.415999999999999659e+02,7.080000000000000000e+02
2.650000000000000000e+02,2.860000000000000000e+02
3.340000000000000000e+02,2.300000000000000000e+02
4.233599999999999568e+02,6.508799999999999955e+02
3.981311999999999784e+02,3.711743999999999915e+02
4.730000000000000000e+02,9.410000000000000000e+02
4.070000000000000000e+02,3.600000000000000000e+02
3.988799999999999955e+02,7.099199999999999591e+02
3.000000000000000000e+02,2.790000000000000000e+02
3.790000000000000000e+02,3.340000000000000000e+02
4.110000000000000000e+02,3.580000000000000000e+02
2.700000000000000000e+02,8.831999999999999318e+02
4.271999999999999886e+02,6.443999999999999773e+02
4.140000000000000000e+02,3.648000000000000114e+02
4.200000000000000000e+02,6.600000000000000000e+02
5.016453119999998762e+02,3.439853567999999200e+02
3.801599999999999682e+02,3.663359999999999559e+02
2.831999999999999886e+02,2.868000000000000114e+02
3.981311999999999784e+02,6.967296000000000049e+02
4.043519999999999754e+02,7.257599999999999909e+02
2.330000000000000000e+02,9.270000000000000000e+02
4.943999999999999773e+02,9.323999999999999773e+02
4.993919999999999391e+02,3.646079999999999472e+02
2.470000000000000000e+02,2.940000000000000000e+02
2.989439999999999600e+02,2.851199999999999477e+02
2.040000000000000000e+02,7.280000000000000000e+02
2.900000000000000000e+02,2.660000000000000000e+02
4.970000000000000000e+02,3.670000000000000000e+02
2.951999999999999886e+02,2.663999999999999773e+02
3.048191999999999666e+02,2.861567999999999756e+02
4.910399999999999636e+02,9.374399999999999409e+02
2.810000000000000000e+02,2.780000000000000000e+02
2.894399999999999977e+02,2.707199999999999704e+02
3.880000000000000000e+02,6.990000000000000000e+02
3.887999999999999545e+02,7.032959999999999354e+02
3.772799999999999727e+02,3.758399999999999750e+02
3.215999999999999659e+02,5.591999999999999318e+02
4.363199999999999932e+02,7.027200000000000273e+02
2.980000000000000000e+02,5.530000000000000000e+02
4.103999999999999773e+02,3.657599999999999909e+02
3.020000000000000000e+02,5.580000000000000000e+02
4.420799999999999841e+02,3.542400000000000091e+02
2.240000000000000000e+02,3.030000000000000000e+02
3.600000000000000000e+02,9.489599999999999227e+02
2.836800000000000068e+02,2.735999999999999659e+02
4.943999999999999773e+02,9.383999999999999773e+02
3.888000000000000114e+02,3.700799999999999841e+02
3.863999999999999773e+02,7.043999999999999773e+02
5.027999999999999545e+02,3.360000000000000000e+02
3.048000000000000114e+02,5.676000000000000227e+02
2.030399999999999920e+02,4.233599999999999568e+02
2.840000000000000000e+02,5.560000000000000000e+02
2.712959999999999354e+02,8.847359999999998763e+02
3.060000000000000000e+02,5.627999999999999545e+02
3.768000000000000114e+02,3.755999999999999659e+02
4.084991999999999734e+02,3.587327999999999975e+02
2.970000000000000000e+02,2.810000000000000000e+02
3.720000000000000000e+02,3.770000000000000000e+02
3.881779199999999150e+02,3.672760319999999297e+02
4.110000000000000000e+02,8.470000000000000000e+02
3.708000000000000114e+02,3.828000000000000114e+02
2.865600000000000023e+02,2.764800000000000182e+02
3.900000000000000000e+02,6.600000000000000000e+02
3.052799999999999727e+02,5.428799999999999955e+02
2.490000000000000000e+02,2.930000000000000000e+02
2.830000000000000000e+02,8.850000000000000000e+02
2.836800000000000068e+02,8.856000000000000227e+02
2.370000000000000000e+02,3.820000000000000000e+02
3.803999999999999773e+02,7.080000000000000000e+02
3.144959999999999809e+02,9.694079999999999018e+02
3.320000000000000000e+02,5.450000000000000000e+02
3.360000000000000000e+02,5.590000000000000000e+02
4.233599999999999568e+02,6.638400000000000318e+02
2.548799999999999955e+02,9.302400000000000091e+02
4.008000000000000114e+02,3.695999999999999659e+02
3.950000000000000000e+02,3.690000000000000000e+02
4.147199999999999704e+02,3.657599999999999909e+02
2.688000000000000114e+02,2.735999999999999659e+02
4.175999999999999659e+02,6.696000000000000227e+02
4.255027199999998970e+02,6.494515199999998458e+02
3.180000000000000000e+02,5.483999999999999773e+02
3.890000000000000000e+02,3.640000000000000000e+02
5.038847999999999843e+02,3.379968000000000075e+02
2.843999999999999773e+02,2.915999999999999659e+02
2.630000000000000000e+02,2.830000000000000000e+02
2.015539199999999482e+02,2.936217599999999379e+02
3.731999999999999886e+02,7.080000000000000000e+02
4.680000000000000000e+02,9.710000000000000000e+02
4.410000000000000000e+02,3.590000000000000000e+02
3.588000000000000114e+02,9.491999999999999318e+02
3.083999999999999773e+02,6.156000000000000227e+02
4.449599999999999795e+02,3.571200000000000045e+02
3.332358143999999243e+02,2.329067519999999547e+02
3.760000000000000000e+02,3.760000000000000000e+02
3.614399999999999977e+02,6.840000000000000000e+02
4.310000000000000000e+02,8.100000000000000000e+02
